Cache_Type,Number,Steps,Cache_Hit
0,31038,121,0
0,20954,105,0
0,21086,180,0
0,21944,118,0
0,4390,139,0
0,20958,131,0
0,11359,161,0
0,9677,60,0
0,16870,58,0
0,10976,130,0
0,29901,103,0
0,4713,152,0
0,27037,64,0
0,11609,143,0
0,14793,58,0
0,12925,169,1
0,16266,115,0
0,32600,160,1
0,26041,139,0
0,28965,103,0
0,17255,234,0
0,7810,101,0
0,18750,48,0
0,16336,53,0
0,14072,151,0
0,17239,141,0
0,359,50,0
0,13218,138,0
0,21987,131,0
0,2487,71,0
0,3620,69,0
0,4630,108,0
0,16322,177,0
0,676,51,1
0,11517,130,0
0,4328,46,0
0,18551,154,0
0,4937,134,0
0,19459,167,0
0,19762,167,0
0,8895,70,0
0,17723,97,0
0,10503,130,0
0,15829,53,0
0,6411,49,0
0,27648,121,0
0,28939,121,0
0,9498,78,0
0,18571,66,0
0,17358,172,0
0,29686,121,0
0,17817,97,0
0,4747,152,0
0,28052,59,0
0,16524,128,0
0,24154,69,0
0,14338,76,0
0,27711,90,0
0,15516,146,0
0,12859,169,0
0,21352,149,0
0,1846,68,0
0,3451,56,0
0,7825,145,0
0,9417,104,0
0,13862,151,0
0,25778,77,0
0,1298,145,0
0,25624,64,0
0,31237,147,0
0,1268,39,0
0,3315,74,0
0,3525,118,0
0,18257,154,0
0,4947,121,0
0,32589,98,0
0,23953,188,0
0,26009,126,0
0,2227,138,0
0,17093,66,0
0,27554,59,1
0,26687,69,0
0,22398,74,0
0,14956,115,0
0,8146,96,0
0,9340,91,0
0,6553,137,0
0,3044,35,0
0,28493,51,0
0,18596,136,0
0,23191,144,0
0,4293,25,0
0,6235,186,0
0,30892,54,0
0,21037,105,0
0,30526,178,1
0,20602,149,0
0,5097,178,0
0,8934,140,0
0,22016,38,0
0,6320,80,1
0,2074,125,0
0,28952,59,0
0,14167,58,0
0,11295,60,0
0,21929,193,0
0,26135,108,0
0,24474,64,0
0,15578,84,0
0,10542,55,0
0,29608,134,0
0,21190,100,0
0,29431,121,0
0,11829,24,0
0,27577,152,0
0,23910,51,0
0,25062,87,0
0,32577,160,0
0,16463,53,0
0,9398,83,0
0,26625,214,0
0,22289,69,0
0,32703,98,0
0,519,61,0
0,11363,81,0
0,26401,139,0
0,24865,113,0
0,11621,50,0
0,12030,156,1
0,30580,33,0
0,29954,209,0
0,31608,77,0
0,7912,52,0
0,13201,76,0
0,20057,48,0
0,12968,32,1
0,27382,152,0
0,18636,154,0
0,14268,195,0
0,15236,177,0
0,16524,128,1
0,14790,40,0
0,18644,123,0
0,12389,187,0
0,27827,152,0
0,2871,79,0
0,28687,77,0
0,4174,113,0
0,21356,48,0
0,11755,156,0
0,17556,141,0
0,6423,124,0
0,28997,72,0
0,18955,61,0
0,13436,138,0
0,3275,136,0
0,6953,88,1
0,20382,74,0
0,25407,144,0
0,26190,77,0
0,28796,165,0
0,28751,134,1
0,19564,180,0
0,16707,89,0
0,13160,138,0
0,26225,46,0
0,32414,191,0
0,31020,54,0
0,31601,41,0
0,11584,24,0
0,683,38,0
0,17363,79,0
0,30288,41,0
0,3690,38,0
0,17182,79,1
0,19178,123,1
0,11006,174,0
0,10446,60,0
0,2024,112,0
0,2286,32,0
0,29455,134,0
0,21635,118,0
0,23122,69,0
0,27985,90,0
0,7745,52,0
0,2076,63,0
0,25910,108,0
0,3031,141,0
0,29781,41,0
0,9002,47,0
0,9583,135,0
0,23361,38,0
0,2333,32,0
0,16899,58,0
0,32398,160,0
0,18217,48,0
0,5847,142,0
0,32450,160,0
0,1998,50,0
0,6445,23,0
0,21177,149,0
0,17295,53,0
0,9547,104,0
0,32079,98,1
0,28621,77,0
0,4641,59,0
0,16750,66,0
0,9628,73,0
0,17407,110,0
0,25728,25,0
0,15020,63,0
0,20748,43,0
0,17269,53,1
0,2832,35,0
0,22896,30,0
0,14762,40,0
0,17950,48,0
0,11211,68,0
0,25173,64,0
0,11764,50,0
0,19342,74,0
0,18126,92,0
0,6297,62,0
0,22917,30,0
0,12553,63,0
0,25623,170,0
0,17615,79,0
0,241,21,0
0,3549,56,0
0,20109,136,0
0,5075,134,0
0,13553,37,0
0,10741,99,0
0,64,6,0
0,25091,64,0
0,16576,128,0
0,17068,128,0
0,9203,60,0
0,18092,92,0
0,22468,87,0
0,4575,121,0
0,20440,61,0
0,29635,121,0
0,18033,48,0
0,19270,123,0
0,23962,51,0
0,15830,102,0
0,10859,42,0
0,1028,124,0
0,928,23,0
0,24641,157,0
0,30186,41,0
0,14460,71,0
0,5009,90,0
0,20901,87,0
0,16995,128,0
0,25703,51,0
0,531,123,0
0,15510,53,0
0,13925,58,1
0,24867,113,0
0,7129,119,0
0,28820,165,0
0,705,33,0
0,32334,72,0
0,3036,61,0
0,24381,64,0
0,15085,115,0
0,2196,94,0
0,5864,98,0
0,31168,147,0
0,3242,30,0
0,12997,138,0
0,12379,68,0
0,661,113,0
0,6885,57,0
0,5419,41,0
0,19498,136,0
0,10092,135,0
0,32731,129,0
0,14106,120,0
0,4644,183,0
0,30563,33,0
0,14977,208,0
0,22216,131,0
0,22139,43,0
0,2427,120,0
0,2851,27,0
0,25439,82,0
0,31616,54,0
0,26445,51,0
0,843,41,0
0,23889,144,0
0,8366,39,0
0,4089,64,0
0,19684,74,0
0,4332,139,0
0,17130,27,0
0,10080,42,0
0,27807,258,0
0,24366,38,0
0,12809,125,0
0,9619,47,0
0,918,129,0
0,2266,63,0
0,32659,191,0
0,6794,62,0
0,21552,69,0
0,12235,112,0
0,19142,74,0
0,23066,144,0
0,3652,131,0
0,649,144,0
0,3550,87,0
0,9249,184,0
0,9857,60,1
0,17946,48,0
0,20628,149,0
0,7428,39,0
0,15629,40,0
0,12827,76,0
0,25573,170,0
0,10843,161,0
0,22380,131,0
0,21263,56,0
0,2836,35,1
0,2026,112,0
0,29092,134,0
0,26358,126,0
0,13810,120,0
0,10452,29,0
0,10910,130,0
0,26658,183,0
0,12381,37,0
0,14603,45,0
0,4048,113,0
0,14918,71,0
0,27399,139,1
0,21259,61,0
0,19481,198,0
0,11728,99,0
0,16761,66,0
0,15816,146,0
0,15852,53,0
0,19832,48,0
0,24919,38,0
0,18148,66,0
0,14513,71,0
0,10777,148,0
0,14053,58,0
0,3366,43,0
0,30056,90,0
0,6336,31,0
0,714,33,0
0,20264,35,0
0,30352,72,0
0,5891,80,0
0,32020,54,0
0,4687,152,0
0,25415,56,0
0,18837,35,0
0,10621,55,0
0,13824,120,0
0,7602,31,0
0,18711,198,0
0,16620,66,0
0,18193,141,0
0,6303,155,0
0,12592,63,0
0,21567,149,0
0,10110,86,0
0,12393,63,1
0,9695,166,0
0,3144,61,0
0,24158,43,1
0,2844,66,0
0,17168,27,0
0,11029,130,0
0,9237,34,0
0,17370,53,0
0,10862,99,0
0,12917,76,0
0,32458,116,0
0,25982,170,0
0,9081,96,0
0,21431,193,0
0,796,121,0
0,30846,134,0
0,472,35,0
0,3253,43,0
0,3344,43,0
0,10262,55,0
0,17904,92,0
0,5650,85,0
0,1358,65,0
0,17059,79,0
0,11189,68,0
0,1727,55,0
0,1678,86,0
0,6477,49,0
0,7104,75,0
0,20676,56,0
0,30541,85,0
0,744,20,0
0,12963,169,0
0,31549,178,0
0,27588,108,0
0,1564,122,1
0,21113,105,0
0,15778,102,0
0,25626,64,0
0,28356,59,0
0,29377,134,0
0,24652,157,0
0,15065,40,0
0,21141,105,0
0,8812,52,0
0,1589,29,0
0,22431,206,0
0,18688,123,0
0,28724,72,0
0,17408,22,0
0,31254,134,0
0,23129,144,0
0,11568,50,0
0,10297,55,0
0,12581,63,0
0,27192,121,0
0,15781,102,0
0,6365,106,0
0,21096,56,0
0,8480,127,0
0,27680,152,0
0,10781,29,0
0,1502,140,0
0,6494,49,0
0,29377,134,1
0,21087,180,0
0,14818,133,0
0,21300,56,0
0,11994,50,0
0,8070,70,0
0,4957,134,0
0,13367,94,0
0,12985,50,0
0,20851,43,0
0,11833,99,0
0,5622,59,0
0,10689,148,0
0,32203,85,0
0,16921,84,0
0,10204,86,0
0,17088,27,0
0,8443,109,0
0,32583,222,0
0,10328,55,0
0,5244,103,0
0,16506,40,0
0,14317,76,0
0,14650,71,0
0,12431,63,0
0,590,56,0
0,10633,148,0
0,21345,74,0
0,22645,38,0
0,24018,82,0
0,31387,253,0
0,7571,132,0
0,2276,58,0
0,18870,154,0
0,16544,128,0
0,10924,117,0
0,20315,92,0
0,2887,128,0
0,8772,140,0
0,25339,95,0
0,7678,114,0
0,2801,35,0
0,27092,38,0
0,7401,70,0
0,4513,183,0
0,20994,149,0
0,7154,75,0
0,10459,148,0
0,24099,43,0
0,5552,129,0
0,26252,77,0
0,21594,69,0
0,21757,69,0
0,29534,196,0
0,31759,147,0
0,10354,55,0
0,14874,133,0
0,16923,110,1
0,11991,81,0
0,26455,51,0
0,23274,51,0
0,7532,88,0
0,24811,69,0
0,3407,61,0
0,7090,57,0
0,3403,61,0
0,7143,194,0
0,22731,175,0
0,28454,51,0
0,28527,165,0
0,25913,126,0
0,7639,31,0
0,27705,90,0
0,1486,96,0
0,8848,140,0
0,26805,139,0
0,30260,41,0
0,20065,92,0
0,8850,47,0
0,13253,94,0
0,11013,130,0
0,2087,112,0
0,7630,176,0
0,13481,89,0
0,3034,61,0
0,2412,71,0
0,17393,141,0
0,1189,75,0
0,5103,85,0
0,19275,123,0
0,10556,148,0
0,10316,148,0
0,12708,55,0
0,20082,66,0
0,10293,29,0
0,14937,71,0
0,21971,162,1
0,15653,146,0
0,2973,97,0
0,15835,102,0
0,3424,105,0
0,28294,103,0
0,5283,103,0
0,23445,38,0
0,22802,82,0
0,12051,94,0
0,12631,63,0
0,3748,175,0
0,14241,58,0
0,29296,72,0
0,30561,147,0
0,1122,44,0
0,5648,129,0
0,21095,43,0
0,14067,107,0
0,13195,244,0
0,6716,88,0
0,32557,116,0
0,14844,239,0
0,28318,103,0
0,31670,103,0
0,1254,132,0
0,927,116,0
0,30086,46,0
0,24270,250,0
0,2668,146,0
0,9187,109,0
0,19066,53,0
0,26096,139,0
0,27980,108,0
0,29612,196,0
0,20002,180,0
0,27956,152,0
0,24338,157,0
0,19690,74,0
0,26363,100,0
0,9264,34,0
0,26567,77,0
0,4880,41,0
0,14332,102,0
0,31249,103,1
0,29111,134,0
0,8136,158,0
0,10874,68,0
0,4074,51,0
0,17016,79,0
0,26596,170,0
0,20297,136,0
0,9547,104,1
0,1319,145,0
0,27800,108,0
0,23332,82,0
0,13078,169,1
0,18933,92,0
0,19687,105,0
0,16974,141,0
0,10382,73,0
0,7906,52,0
0,2908,48,0
0,14202,89,0
0,32433,67,0
0,9673,60,0
0,23546,175,0
0,4585,152,0
0,5576,129,0
0,19357,167,0
0,3701,131,0
0,24274,188,0
0,4412,46,0
0,1266,31,0
0,26787,95,0
0,8710,140,0
0,9643,166,1
0,13247,120,0
0,1325,26,0
0,2516,40,0
0,3387,43,0
0,6754,36,0
0,2698,115,0
0,6698,44,0
0,5678,129,0
0,32740,129,0
0,20014,180,0
0,4862,165,0
0,32695,160,1
0,27007,175,0
0,14334,195,0
0,5612,129,0
0,6412,62,1
0,3421,56,0
0,31240,103,0
0,20257,74,0
0,22205,69,0
0,25251,95,0
0,28785,121,0
0,9591,166,0
0,21060,43,0
0,29358,196,0
0,15790,190,0
0,13793,151,0
0,26589,121,0
0,20380,74,0
0,30455,147,0
0,7690,52,0
0,26264,77,0
0,21519,193,0
0,29945,72,0
0,23097,56,0
0,1708,55,0
0,4141,126,1
0,7372,132,0
0,14968,133,0
0,6670,181,0
0,2028,37,0
0,13604,89,0
0,13045,138,0
0,11074,68,0
0,9868,135,0
0,7115,57,0
0,2984,22,0
0,32370,54,0
0,2917,35,0
0,28495,134,0
0,13110,50,0
0,10429,86,0
0,5090,41,0
0,248,109,0
0,14614,45,0
0,12753,125,0
0,18126,92,1
0,8956,140,0
0,13042,182,0
0,29628,59,0
0,1230,70,0
0,9974,166,0
0,4432,20,0
0,11519,112,0
0,8751,52,0
0,8341,127,0
0,10097,42,0
0,30948,178,0
0,19938,92,0
0,16529,141,0
0,27257,152,1
0,8722,140,0
0,27077,46,0
0,23524,51,0
0,11217,99,0
0,863,41,0
0,14373,32,0
0,29494,103,0
0,21194,100,0
0,27365,59,0
0,640,12,0
0,20121,74,0
0,22915,30,0
0,13144,76,0
0,7567,132,0
0,374,45,0
0,4364,46,0
0,1943,37,0
0,28291,33,0
0,27335,64,0
0,28875,46,1
0,1152,26,0
0,21904,43,0
0,1415,34,0
0,29983,72,0
0,11529,55,0
0,8616,34,0
0,7527,150,0
0,20804,149,0
0,25740,77,0
0,29065,121,0
0,15299,115,0
0,30839,147,0
0,25443,108,0
0,9721,166,0
0,24788,126,0
0,16986,35,0
0,22965,82,0
0,18768,123,0
0,23847,82,0
0,11929,99,0
0,13455,50,0
0,4152,64,0
0,24398,157,0
0,3022,92,0
0,14647,164,0
0,22449,38,0
0,2517,40,0
0,1442,47,0
0,27325,46,0
0,17496,79,0
0,9592,73,0
0,24117,25,1
0,28114,183,0
0,26344,139,0
0,17298,53,0
0,22209,69,0
0,24285,157,0
0,2561,146,0
0,25817,64,0
0,2938,48,0
0,20044,92,0
0,3368,43,0
0,30793,178,0
0,18104,40,0
0,22312,131,0
0,28944,59,0
0,18014,79,0
0,3927,82,0
0,1005,67,0
0,30999,178,0
0,7302,44,0
0,30302,85,0
0,30104,41,0
0,1556,122,0
0,19670,167,0
0,26592,139,0
0,257,122,0
0,3664,38,0
0,22012,175,0
0,800,28,0
0,13931,164,0
0,22226,118,0
0,18293,35,0
0,15864,53,0
0,1882,130,0
0,20960,149,0
0,13824,120,1
0,22396,69,0
0,32421,72,0
0,18114,79,0
0,21586,118,0
0,24026,43,0
0,16075,190,0
0,9929,135,0
0,1035,124,0
0,19333,74,0
0,14986,89,0
0,13200,138,0
0,29417,196,0
0,32658,191,0
0,23470,82,0
0,23170,51,1
0,6203,93,0
0,5474,41,0
0,3112,123,0
0,27036,64,0
0,9881,166,0
0,24449,38,0
0,21855,56,0
0,372,19,0
0,17875,97,0
0,2510,89,0
0,2507,40,0
0,26747,51,0
0,10535,192,0
0,9948,73,0
0,11455,143,0
0,9087,184,0
0,21943,268,0
0,11417,130,0
0,3206,61,0
0,30580,33,1
0,11578,55,0
0,9261,109,0
0,17074,172,0
0,14451,45,0
0,4337,46,0
0,4389,139,0
0,3761,38,0
0,2563,53,0
0,12508,156,0
0,21457,48,0
0,16033,45,0
0,29848,72,0
0,23343,56,0
0,2794,35,0
0,6757,36,0
0,29785,165,0
0,24576,20,0
0,14456,120,0
0,1273,31,0
0,25894,126,0
0,23874,144,0
0,11763,50,1
0,18434,48,0
0,28634,77,0
0,1782,47,0
0,937,173,0
0,15786,53,0
0,23757,144,0
0,16288,53,0
0,8031,44,0
0,19626,43,0
0,28574,196,0
0,5368,98,0
0,3643,162,0
0,27304,20,0
0,12335,187,0
0,29923,90,0
0,13794,107,0
0,6340,80,0
0,17648,48,0
0,11937,143,0
0,8413,96,0
0,3694,69,0
0,16993,84,0
0,5192,147,0
0,27201,46,0
0,1658,91,0
0,5074,134,0
0,20593,30,0
0,3215,167,0
0,25206,64,0
0,24941,188,0
0,17457,141,0
0,6105,111,0
0,6203,93,1
0,6007,41,0
0,331,24,0
0,4902,134,0
0,7618,176,0
0,29395,134,0
0,13475,182,0
0,3352,43,0
0,18233,185,0
0,14024,58,0
0,5366,72,0
0,8140,158,0
0,19286,167,0
0,28676,77,0
0,10697,192,0
0,27650,90,0
0,25068,64,0
0,26848,90,0
0,32415,266,1
0,20350,180,0
0,12476,50,0
0,13029,50,0
0,5743,80,0
0,23214,175,0
0,31373,54,0
0,27023,77,0
0,13141,32,0
0,18828,35,0
0,17535,66,0
0,4690,152,0
0,18056,40,0
0,966,23,0
0,26012,64,0
0,15835,102,1
0,7308,132,0
0,26652,69,1
0,13488,45,0
0,20120,43,0
0,6569,212,0
0,26378,126,1
0,18522,110,0
0,2170,45,0
0,6811,93,0
0,12456,125,1
0,32100,46,0
0,19962,74,0
0,19851,74,0
0,31182,85,0
0,14160,120,0
0,11866,143,0
0,5950,49,0
0,7291,163,0
0,3891,38,0
0,10541,55,0
0,22669,131,0
0,6008,142,0
0,25799,64,0
0,19225,74,0
0,10261,55,0
0,12600,63,0
0,1467,140,0
0,2012,68,0
0,21551,87,0
0,16899,58,1
0,24397,126,0
0,30093,41,0
0,16675,159,1
0,26964,46,0
0,28187,227,0
0,19748,136,0
0,30616,85,0
0,12927,81,0
0,24630,95,0
0,21565,30,0
0,30543,85,0
0,27798,108,0
0,7545,70,0
0,5145,59,1
0,8721,47,0
0,14734,120,1
0,10777,148,1
0,486,97,0
0,21222,100,0
0,6302,62,0
0,6012,142,0
0,31808,28,0
0,30088,41,0
0,28648,103,0
0,30543,85,1
0,16887,110,0
0,12823,50,0
0,22875,175,0
0,1235,132,0
0,17939,53,0
0,270,42,0
0,14040,45,0
0,30839,147,1
0,1301,26,0
0,15222,133,0
0,20883,105,0
0,14764,71,0
0,16256,53,0
0,31578,191,0
0,2237,89,0
0,25333,170,0
0,15768,27,0
0,24698,113,0
0,21344,149,0
0,19517,136,0
0,106,12,0
0,3395,35,0
0,6538,44,0
0,3950,38,0
0,1036,124,0
0,28671,165,0
0,10413,104,0
0,15167,84,0
0,30502,85,0
0,11338,81,0
0,18246,61,0
0,10318,148,0
0,2993,48,1
0,14533,71,0
0,11197,68,0
0,9326,109,0
0,17663,123,0
0,1294,39,0
0,23180,144,0
0,26690,170,0
0,26364,245,0
0,15343,71,0
0,12196,125,0
0,2827,110,0
0,27315,46,0
0,30165,134,0
0,5900,142,0
0,26814,95,0
0,7188,119,0
0,28548,51,0
0,14540,71,0
0,11866,143,1
0,17652,48,0
0,6410,62,0
0,7177,75,0
0,120,20,0
0,2389,27,1
0,4337,46,1
0,1393,34,0
0,28707,121,0
0,22760,69,0
0,24505,64,0
0,5338,147,0
0,12779,156,0
0,6608,93,0
0,1926,50,0
0,26149,108,0
0,19253,61,0
0,28841,157,0
0,15381,53,0
0,14697,133,0
0,10709,73,0
0,18889,61,0
0,22260,118,0
0,26190,77,1
0,23007,237,1
0,1989,24,0
0,23539,126,0
0,7862,83,0
0,19897,74,0
0,31543,85,0
0,8662,127,0
0,17571,141,0
0,27765,108,0
0,1983,50,0
0,29516,103,0
0,22357,38,0
0,23134,131,0
0,6728,44,0
0,15397,133,0
0,15282,32,0
0,12241,63,0
0,21645,43,0
0,5823,142,0
0,25579,170,0
0,4687,152,1
0,4571,59,0
0,19905,74,0
0,6749,44,0
0,25551,157,0
0,10520,55,0
0,9740,135,0
0,29621,134,0
0,31833,147,0
0,4100,38,0
0,1263,176,0
0,11352,130,0
0,8656,47,0
0,17343,159,0
0,18074,40,0
0,29954,209,1
0,12816,63,0
0,6796,62,0
0,22742,82,0
0,29356,196,0
0,13113,169,0
0,25300,82,0
0,28147,152,0
0,30132,90,0
0,15945,58,0
0,29550,72,0
0,23553,82,0
0,11320,37,0
0,30705,134,0
0,4381,77,0
0,31811,103,0
0,21442,100,0
0,2977,141,0
0,19802,74,0
0,7904,52,0
0,11819,143,0
0,23782,51,0
0,16980,128,0
0,26332,139,0
0,15801,40,0
0,25333,170,1
0,20534,149,0
0,8775,140,0
0,3211,123,1
0,25224,64,0
0,16296,53,0
0,29364,134,0
0,823,134,0
0,31208,147,0
0,28056,59,0
0,23021,56,0
0,4785,72,0
0,13131,76,0
0,25658,51,1
0,32485,41,0
0,13679,63,0
0,4449,69,0
0,1357,52,0
0,16110,71,0
0,3018,66,0
0,18986,79,0
0,10657,86,0
0,24364,38,0
0,6056,111,0
0,9226,153,0
0,22998,144,0
0,29258,121,0
0,23384,144,0
0,10527,86,0
0,1126,44,0
0,18027,79,0
0,24509,64,0
0,9426,153,0
0,21734,162,0
0,28516,121,0
0,26031,126,0
0,8108,158,0
0,4232,33,0
0,16680,128,0
0,18078,92,0
0,19820,74,0
0,7141,31,0
0,20099,136,0
0,18552,61,0
0,8534,127,0
0,3577,74,0
0,16396,159,0
0,26829,46,0
0,31949,54,0
0,29807,116,0
0,5973,23,0
0,25394,38,0
0,11300,86,0
0,11551,143,0
0,12900,63,0
0,30435,33,0
0,9650,60,0
0,30934,85,0
0,9063,91,0
0,12204,156,0
0,16164,146,0
0,11093,37,0
0,12451,37,0
0,13833,89,0
0,19735,74,0
0,7324,70,0
0,4270,64,0
0,27276,139,0
0,24807,188,0
0,16232,40,0
0,14046,195,0
0,20607,92,0
0,6337,54,0
0,250,109,0
0,17409,172,0
0,3019,66,0
0,13824,120,1
0,22042,162,0
0,28494,134,0
0,30232,85,0
0,28086,108,0
0,6492,137,0
0,31644,77,0
0,3894,82,0
0,10120,42,0
0,7842,52,0
0,3282,74,0
0,19643,74,0
0,7872,52,0
0,8162,52,0
0,29087,77,0
0,3310,43,1
0,6557,106,0
0,26409,77,0
0,13675,182,0
0,12516,112,1
0,10989,68,0
0,23008,56,0
0,3725,38,0
0,8681,78,0
0,12766,200,0
0,18767,110,0
0,31934,54,0
0,17954,48,0
0,3090,61,0
0,11359,161,1
0,11213,99,0
0,10352,42,0
0,11761,50,0
0,9892,122,0
0,28309,59,0
0,22422,69,0
0,5443,67,0
0,154,23,0
0,26157,170,0
0,16543,97,0
0,18942,154,0
0,29999,64,0
0,10590,148,0
0,2170,45,1
0,24924,64,0
0,30850,85,0
0,90,17,0
0,10472,148,0
0,14129,102,0
0,23531,144,0
0,2218,19,0
0,21656,43,0
0,20860,87,0
0,29499,46,0
0,21865,118,0
0,26255,51,0
0,8764,78,0
0,8005,52,0
0,24496,64,0
0,24782,64,0
0,7045,106,0
0,24989,188,0
0,23377,82,0
0,15919,221,0
0,18898,61,0
0,23967,100,0
0,17352,79,0
0,7057,57,0
0,26781,46,0
0,27315,46,1
0,13678,151,0
0,31796,98,0
0,9517,78,0
0,7120,75,0
0,26352,139,0
0,11622,50,0
0,944,36,0
0,24639,95,0
0,22272,38,0
0,3424,105,1
0,6793,75,0
0,8610,78,1
0,586,118,0
0,14699,45,0
0,6123,186,0
0,820,28,0
0,13738,107,0
0,26439,77,0
0,17831,53,1
0,9810,166,0
0,20636,149,0
0,28108,59,0
0,32578,41,0
0,6203,93,1
0,3060,48,0
0,16594,40,0
0,20043,92,0
0,19732,136,0
0,6351,199,0
0,25679,77,0
0,8427,158,0
0,19503,123,0
0,11209,68,0
0,6847,62,0
0,20158,136,0
0,29068,72,0
0,18544,61,0
0,21193,56,0
0,24545,69,0
0,26784,46,0
0,24825,95,0
0,6175,142,0
0,19021,53,0
0,17494,48,0
0,7730,145,0
0,2982,92,0
0,6499,137,0
0,22612,131,0
0,25528,77,0
0,9943,73,0
0,13255,275,0
0,14207,151,0
0,25706,25,0
0,20069,43,0
0,13170,138,1
0,31681,103,0
0,23325,51,0
0,30751,103,0
0,1027,36,0
0,15114,84,0
0,15250,84,0
0,26649,77,0
0,15190,133,0
0,19860,43,0
0,28581,196,0
0,18694,61,0
0,24664,38,0
0,18796,84,0
0,29894,103,0
0,9193,91,0
0,5146,28,0
0,22318,43,0
0,28077,46,0
0,31469,54,0
0,20772,87,0
0,17423,110,0
0,31818,147,0
0,2960,48,0
0,13579,37,0
0,29985,90,0
0,30715,253,0
0,31751,103,0
0,2118,32,0
0,8147,96,0
0,21506,74,0
0,30686,72,0
0,30781,147,0
0,27575,59,1
0,18998,105,0
0,32736,67,0
0,14243,151,0
0,24969,51,0
0,7672,132,0
0,28982,165,0
0,30982,54,0
0,19308,105,0
0,2921,79,0
0,2003,143,0
0,30628,85,0
0,27254,64,0
0,14043,107,0
0,24591,51,0
0,641,51,0
0,9583,135,1
0,12421,156,0
0,15249,84,0
0,15798,102,0
0,5334,46,0
0,24698,113,1
0,3443,56,0
0,3596,118,0
0,4133,157,0
0,28380,59,0
0,4513,183,1
0,25289,56,0
0,8279,158,0
0,31820,147,0
0,29570,59,0
0,20938,87,0
0,31654,103,0
0,16038,159,0
0,18395,141,0
0,14802,71,1
0,28313,258,0
0,21995,149,0
0,24048,144,0
0,24354,64,1
0,22078,144,0
0,28031,59,0
0,11244,60,0
0,13898,107,0
0,4020,69,0
0,32149,28,0
0,23170,51,1
0,20798,87,0
0,237,34,0
0,16615,40,0
0,13269,94,0
0,8876,96,0
0,7858,101,0
0,12970,32,0
0,31125,41,0
0,2957,22,0
0,5096,59,0
0,10433,148,0
0,26219,170,0
0,26363,100,1
0,28177,108,0
0,24113,188,0
0,24216,69,0
0,2114,81,0
0,29462,72,0
0,469,22,1
0,5081,41,0
0,24377,95,0
0,1091,44,1
0,7507,163,0
0,8333,127,0
0,14035,195,0
0,12947,125,0
0,26702,69,0
0,24089,51,0
0,16881,84,0
0,26670,183,0
0,23517,82,0
0,31372,54,0
0,27258,64,0
0,19248,61,0
0,6716,88,1
0,4479,139,0
0,5806,142,0
0,15788,190,0
0,32450,160,1
0,19520,43,0
0,22711,162,0
0,7921,52,0
0,27155,90,0
0,19759,97,1
0,15489,146,0
0,12811,169,0
0,7831,101,0
0,27239,95,0
0,10188,34,0
0,19853,43,0
0,16683,89,0
0,31649,77,0
0,128,7,0
0,14478,45,1
0,21014,149,0
0,16214,66,0
0,3392,17,0
0,22770,131,0
0,12862,125,0
0,6948,106,0
0,17473,141,0
0,5867,80,0
0,2204,45,0
0,15219,32,0
0,31837,98,0
0,6590,137,0
0,7149,49,0
0,22104,43,0
0,13411,45,0
0,16843,66,0
0,29866,90,0
0,5562,129,0
0,25778,77,1
0,968,98,0
0,23355,219,0
0,27827,152,1
0,3846,51,0
0,2381,76,0
0,1640,29,0
0,23608,100,0
0,145,116,0
0,14997,177,0
0,3600,56,0
0,27389,64,0
0,31310,54,0
0,5507,129,0
0,30237,134,0
0,21651,69,0
0,13202,76,0
0,30179,134,0
0,26039,170,0
0,13267,76,0
0,27364,59,0
0,13043,182,0
0,24248,144,0
0,11392,37,0
0,30990,116,0
0,13857,151,0
0,2400,19,0
0,22568,38,0
0,6772,36,0
0,28439,196,0
0,26699,33,0
0,31307,147,0
0,25253,157,0
0,18677,35,0
0,2207,169,0
0,16320,53,0
0,3632,17,0
0,1245,88,0
0,650,25,0
0,3411,136,0
0,9913,47,0
0,7605,31,0
0,24044,43,0
0,8627,52,0
0,11595,143,0
0,6440,23,0
0,12112,112,0
0,3724,38,0
0,16112,97,0
0,27118,90,0
0,289,29,0
0,19696,74,0
0,26495,121,0
0,18254,154,0
0,23835,100,0
0,28923,157,0
0,5814,142,0
0,7649,114,0
0,2559,115,0
0,16567,97,0
0,27528,108,0
0,32152,28,0
0,20875,87,0
0,12861,169,0
0,18872,61,1
0,10496,117,0
0,25257,232,0
0,5405,160,0
0,28071,108,0
0,10693,117,0
0,9191,60,0
0,27392,108,0
0,29291,126,0
0,3702,131,0
0,2599,146,0
0,13196,32,0
0,32288,116,0
0,13703,58,0
0,18327,35,0
0,12168,112,0
0,2179,45,0
0,18844,61,0
0,26340,139,0
0,24385,38,0
0,28605,103,0
0,21253,56,0
0,9899,96,0
0,16428,40,0
0,20348,180,0
0,644,100,0
0,10545,148,0
0,3532,30,1
0,20040,92,0
0,6487,49,0
0,19539,105,0
0,2518,84,0
0,21781,56,0
0,4722,59,0
0,15808,53,0
0,3988,51,0
0,25876,51,0
0,28941,165,0
0,8037,26,0
0,30343,178,0
0,32719,160,0
0,22622,87,0
0,20521,180,1
0,2128,32,0
0,21877,43,0
0,20648,105,0
0,11483,81,0
0,3537,30,0
0,11634,143,0
0,23924,51,0
0,23912,51,0
0,14223,151,0
0,15683,53,0
0,18718,48,0
0,594,74,0
0,25946,51,0
0,24969,51,1
0,18836,35,0
0,22109,43,0
0,4401,139,0
0,27996,134,0
0,25179,108,0
